"","X.x","Date","Species","site","transect","average_value","Week.x","month","year.x","YearMonth.x","YearMonthSite.x","WeekYearSite","cape.x","X.y","YearMonth.y","SiteCode","average_chl","Week.y","cape.y","year.y","YearMonthSite.y"
"1094",812,"2024-08-02","Lessoniopsis littoralis","FC",4,3.14285714285714,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1095",812,"2024-08-02","Lessoniopsis littoralis","FC",4,3.14285714285714,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1096",812,"2024-08-02","Lessoniopsis littoralis","FC",4,3.14285714285714,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1097",813,"2024-08-02","Postelsia palmaeformis","FC",1,5,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1098",813,"2024-08-02","Postelsia palmaeformis","FC",1,5,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1099",813,"2024-08-02","Postelsia palmaeformis","FC",1,5,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1100",814,"2024-08-02","Postelsia palmaeformis","FC",2,3.5,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1101",814,"2024-08-02","Postelsia palmaeformis","FC",2,3.5,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1102",814,"2024-08-02","Postelsia palmaeformis","FC",2,3.5,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1103",815,"2024-08-02","Postelsia palmaeformis","FC",3,9,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1104",815,"2024-08-02","Postelsia palmaeformis","FC",3,9,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1105",815,"2024-08-02","Postelsia palmaeformis","FC",3,9,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1106",816,"2024-08-02","Postelsia palmaeformis","FC",4,0,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1107",816,"2024-08-02","Postelsia palmaeformis","FC",4,0,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1108",816,"2024-08-02","Postelsia palmaeformis","FC",4,0,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1109",817,"2024-08-02","Postelsia palmaeformis","FC",5,2,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1110",817,"2024-08-02","Postelsia palmaeformis","FC",5,2,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1111",817,"2024-08-02","Postelsia palmaeformis","FC",5,2,31,8,24,"Aug 2024","Aug 2024_FC","31_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"Aug 2024_FC"
"1112",818,"2024-08-03","Alaria marginata","BB",2,0,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",66,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1113",818,"2024-08-03","Alaria marginata","BB",2,0,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",67,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1114",818,"2024-08-03","Alaria marginata","BB",2,0,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",68,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1115",819,"2024-08-03","Alaria marginata","BB",3,8.14285714285714,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",66,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1116",819,"2024-08-03","Alaria marginata","BB",3,8.14285714285714,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",67,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1117",819,"2024-08-03","Alaria marginata","BB",3,8.14285714285714,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",68,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1118",820,"2024-08-03","Alaria marginata","BB",5,1.8,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",66,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1119",820,"2024-08-03","Alaria marginata","BB",5,1.8,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",67,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1120",820,"2024-08-03","Alaria marginata","BB",5,1.8,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",68,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1121",821,"2024-08-03","Hedophyllum sessile","BB",3,13.3333333333333,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",66,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1122",821,"2024-08-03","Hedophyllum sessile","BB",3,13.3333333333333,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",67,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1123",821,"2024-08-03","Hedophyllum sessile","BB",3,13.3333333333333,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",68,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1124",822,"2024-08-03","Hedophyllum sessile","BB",4,17.0666666666667,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",66,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1125",822,"2024-08-03","Hedophyllum sessile","BB",4,17.0666666666667,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",67,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1126",822,"2024-08-03","Hedophyllum sessile","BB",4,17.0666666666667,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",68,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1127",823,"2024-08-03","Hedophyllum sessile","BB",5,19.6666666666667,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",66,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1128",823,"2024-08-03","Hedophyllum sessile","BB",5,19.6666666666667,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",67,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1129",823,"2024-08-03","Hedophyllum sessile","BB",5,19.6666666666667,31,8,24,"Aug 2024","Aug 2024_BB","31_24_BB","Foulweather",68,"Aug 2024","BB",7.365,31,"Foulweather",24,"Aug 2024_BB"
"1134",828,"2024-08-04","Egregia menziesii","YB",1,0,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1135",828,"2024-08-04","Egregia menziesii","YB",1,0,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1136",828,"2024-08-04","Egregia menziesii","YB",1,0,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1137",829,"2024-08-04","Egregia menziesii","YB",2,0.2,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1138",829,"2024-08-04","Egregia menziesii","YB",2,0.2,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1139",829,"2024-08-04","Egregia menziesii","YB",2,0.2,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1140",830,"2024-08-04","Egregia menziesii","YB",3,0,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1141",830,"2024-08-04","Egregia menziesii","YB",3,0,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1142",830,"2024-08-04","Egregia menziesii","YB",3,0,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1148",836,"2024-08-04","Hedophyllum sessile","YB",1,21.2857142857143,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1149",836,"2024-08-04","Hedophyllum sessile","YB",1,21.2857142857143,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1150",836,"2024-08-04","Hedophyllum sessile","YB",1,21.2857142857143,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1151",837,"2024-08-04","Hedophyllum sessile","YB",2,23.1428571428571,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1152",837,"2024-08-04","Hedophyllum sessile","YB",2,23.1428571428571,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1153",837,"2024-08-04","Hedophyllum sessile","YB",2,23.1428571428571,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1154",838,"2024-08-04","Hedophyllum sessile","YB",3,18.1666666666667,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1155",838,"2024-08-04","Hedophyllum sessile","YB",3,18.1666666666667,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1156",838,"2024-08-04","Hedophyllum sessile","YB",3,18.1666666666667,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1157",839,"2024-08-04","Hedophyllum sessile","YB",4,44.5714285714286,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1158",839,"2024-08-04","Hedophyllum sessile","YB",4,44.5714285714286,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1159",839,"2024-08-04","Hedophyllum sessile","YB",4,44.5714285714286,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1160",840,"2024-08-04","Hedophyllum sessile","YB",5,34.75,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1161",840,"2024-08-04","Hedophyllum sessile","YB",5,34.75,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1162",840,"2024-08-04","Hedophyllum sessile","YB",5,34.75,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1163",841,"2024-08-04","Laminaria sinclairii","YB",2,7,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1164",841,"2024-08-04","Laminaria sinclairii","YB",2,7,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1165",841,"2024-08-04","Laminaria sinclairii","YB",2,7,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1166",842,"2024-08-04","Laminaria sinclairii","YB",3,10,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1167",842,"2024-08-04","Laminaria sinclairii","YB",3,10,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1168",842,"2024-08-04","Laminaria sinclairii","YB",3,10,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1169",843,"2024-08-04","Laminaria sinclairii","YB",4,14.5,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1170",843,"2024-08-04","Laminaria sinclairii","YB",4,14.5,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1171",843,"2024-08-04","Laminaria sinclairii","YB",4,14.5,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1172",844,"2024-08-04","Laminaria sinclairii","YB",5,26,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1173",844,"2024-08-04","Laminaria sinclairii","YB",5,26,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1174",844,"2024-08-04","Laminaria sinclairii","YB",5,26,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1184",854,"2024-08-04","Postelsia palmaeformis","YB",1,1,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1185",854,"2024-08-04","Postelsia palmaeformis","YB",1,1,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1186",854,"2024-08-04","Postelsia palmaeformis","YB",1,1,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1187",855,"2024-08-04","Postelsia palmaeformis","YB",2,0,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1188",855,"2024-08-04","Postelsia palmaeformis","YB",2,0,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1189",855,"2024-08-04","Postelsia palmaeformis","YB",2,0,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1190",856,"2024-08-04","Postelsia palmaeformis","YB",3,5.5,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1191",856,"2024-08-04","Postelsia palmaeformis","YB",3,5.5,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1192",856,"2024-08-04","Postelsia palmaeformis","YB",3,5.5,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1193",857,"2024-08-04","Postelsia palmaeformis","YB",4,2,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1194",857,"2024-08-04","Postelsia palmaeformis","YB",4,2,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1195",857,"2024-08-04","Postelsia palmaeformis","YB",4,2,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1196",858,"2024-08-04","Postelsia palmaeformis","YB",5,10,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1197",858,"2024-08-04","Postelsia palmaeformis","YB",5,10,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1198",858,"2024-08-04","Postelsia palmaeformis","YB",5,10,31,8,24,"Aug 2024","Aug 2024_YB","31_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"Aug 2024_YB"
"1205",865,"2024-08-05","Egregia menziesii","SH",2,0.2,31,8,24,"Aug 2024","Aug 2024_SH","31_24_SH","Perpetua",78,"Aug 2024","SH",8.92166666666667,31,"Perpetua",24,"Aug 2024_SH"
"1206",865,"2024-08-05","Egregia menziesii","SH",2,0.2,31,8,24,"Aug 2024","Aug 2024_SH","31_24_SH","Perpetua",79,"Aug 2024","SH",8.92166666666667,31,"Perpetua",24,"Aug 2024_SH"
"1207",865,"2024-08-05","Egregia menziesii","SH",2,0.2,31,8,24,"Aug 2024","Aug 2024_SH","31_24_SH","Perpetua",80,"Aug 2024","SH",8.92166666666667,31,"Perpetua",24,"Aug 2024_SH"
"1208",866,"2024-08-05","Egregia menziesii","SH",4,0.2,31,8,24,"Aug 2024","Aug 2024_SH","31_24_SH","Perpetua",78,"Aug 2024","SH",8.92166666666667,31,"Perpetua",24,"Aug 2024_SH"
"1209",866,"2024-08-05","Egregia menziesii","SH",4,0.2,31,8,24,"Aug 2024","Aug 2024_SH","31_24_SH","Perpetua",79,"Aug 2024","SH",8.92166666666667,31,"Perpetua",24,"Aug 2024_SH"
"1210",866,"2024-08-05","Egregia menziesii","SH",4,0.2,31,8,24,"Aug 2024","Aug 2024_SH","31_24_SH","Perpetua",80,"Aug 2024","SH",8.92166666666667,31,"Perpetua",24,"Aug 2024_SH"
"1211",867,"2024-08-05","Egregia menziesii","SH",5,0,31,8,24,"Aug 2024","Aug 2024_SH","31_24_SH","Perpetua",78,"Aug 2024","SH",8.92166666666667,31,"Perpetua",24,"Aug 2024_SH"
"1212",867,"2024-08-05","Egregia menziesii","SH",5,0,31,8,24,"Aug 2024","Aug 2024_SH","31_24_SH","Perpetua",79,"Aug 2024","SH",8.92166666666667,31,"Perpetua",24,"Aug 2024_SH"
"1213",867,"2024-08-05","Egregia menziesii","SH",5,0,31,8,24,"Aug 2024","Aug 2024_SH","31_24_SH","Perpetua",80,"Aug 2024","SH",8.92166666666667,31,"Perpetua",24,"Aug 2024_SH"
"1219",873,"2024-08-05","Hedophyllum sessile","SH",2,0.6,31,8,24,"Aug 2024","Aug 2024_SH","31_24_SH","Perpetua",78,"Aug 2024","SH",8.92166666666667,31,"Perpetua",24,"Aug 2024_SH"
"1220",873,"2024-08-05","Hedophyllum sessile","SH",2,0.6,31,8,24,"Aug 2024","Aug 2024_SH","31_24_SH","Perpetua",79,"Aug 2024","SH",8.92166666666667,31,"Perpetua",24,"Aug 2024_SH"
"1221",873,"2024-08-05","Hedophyllum sessile","SH",2,0.6,31,8,24,"Aug 2024","Aug 2024_SH","31_24_SH","Perpetua",80,"Aug 2024","SH",8.92166666666667,31,"Perpetua",24,"Aug 2024_SH"
"1222",874,"2024-08-05","Hedophyllum sessile","SH",5,19.375,31,8,24,"Aug 2024","Aug 2024_SH","31_24_SH","Perpetua",78,"Aug 2024","SH",8.92166666666667,31,"Perpetua",24,"Aug 2024_SH"
"1223",874,"2024-08-05","Hedophyllum sessile","SH",5,19.375,31,8,24,"Aug 2024","Aug 2024_SH","31_24_SH","Perpetua",79,"Aug 2024","SH",8.92166666666667,31,"Perpetua",24,"Aug 2024_SH"
"1224",874,"2024-08-05","Hedophyllum sessile","SH",5,19.375,31,8,24,"Aug 2024","Aug 2024_SH","31_24_SH","Perpetua",80,"Aug 2024","SH",8.92166666666667,31,"Perpetua",24,"Aug 2024_SH"
"1225",875,"2024-08-06","Alaria marginata","TK",1,3.8,32,8,24,"Aug 2024","Aug 2024_TK","32_24_TK","Perpetua",84,"Aug 2024","TK",22.58,32,"Perpetua",24,"Aug 2024_TK"
"1226",875,"2024-08-06","Alaria marginata","TK",1,3.8,32,8,24,"Aug 2024","Aug 2024_TK","32_24_TK","Perpetua",85,"Aug 2024","TK",22.58,32,"Perpetua",24,"Aug 2024_TK"
"1227",875,"2024-08-06","Alaria marginata","TK",1,3.8,32,8,24,"Aug 2024","Aug 2024_TK","32_24_TK","Perpetua",86,"Aug 2024","TK",22.58,32,"Perpetua",24,"Aug 2024_TK"
"1228",876,"2024-08-06","Alaria marginata","TK",2,7.14285714285714,32,8,24,"Aug 2024","Aug 2024_TK","32_24_TK","Perpetua",84,"Aug 2024","TK",22.58,32,"Perpetua",24,"Aug 2024_TK"
"1229",876,"2024-08-06","Alaria marginata","TK",2,7.14285714285714,32,8,24,"Aug 2024","Aug 2024_TK","32_24_TK","Perpetua",85,"Aug 2024","TK",22.58,32,"Perpetua",24,"Aug 2024_TK"
"1230",876,"2024-08-06","Alaria marginata","TK",2,7.14285714285714,32,8,24,"Aug 2024","Aug 2024_TK","32_24_TK","Perpetua",86,"Aug 2024","TK",22.58,32,"Perpetua",24,"Aug 2024_TK"
"1231",877,"2024-08-06","Alaria marginata","TK",3,6,32,8,24,"Aug 2024","Aug 2024_TK","32_24_TK","Perpetua",84,"Aug 2024","TK",22.58,32,"Perpetua",24,"Aug 2024_TK"
"1232",877,"2024-08-06","Alaria marginata","TK",3,6,32,8,24,"Aug 2024","Aug 2024_TK","32_24_TK","Perpetua",85,"Aug 2024","TK",22.58,32,"Perpetua",24,"Aug 2024_TK"
"1233",877,"2024-08-06","Alaria marginata","TK",3,6,32,8,24,"Aug 2024","Aug 2024_TK","32_24_TK","Perpetua",86,"Aug 2024","TK",22.58,32,"Perpetua",24,"Aug 2024_TK"
"1234",878,"2024-08-06","Alaria marginata","TK",4,3.33333333333333,32,8,24,"Aug 2024","Aug 2024_TK","32_24_TK","Perpetua",84,"Aug 2024","TK",22.58,32,"Perpetua",24,"Aug 2024_TK"
"1235",878,"2024-08-06","Alaria marginata","TK",4,3.33333333333333,32,8,24,"Aug 2024","Aug 2024_TK","32_24_TK","Perpetua",85,"Aug 2024","TK",22.58,32,"Perpetua",24,"Aug 2024_TK"
"1236",878,"2024-08-06","Alaria marginata","TK",4,3.33333333333333,32,8,24,"Aug 2024","Aug 2024_TK","32_24_TK","Perpetua",86,"Aug 2024","TK",22.58,32,"Perpetua",24,"Aug 2024_TK"
"1237",879,"2024-08-06","Alaria marginata","TK",5,2.66666666666667,32,8,24,"Aug 2024","Aug 2024_TK","32_24_TK","Perpetua",84,"Aug 2024","TK",22.58,32,"Perpetua",24,"Aug 2024_TK"
"1238",879,"2024-08-06","Alaria marginata","TK",5,2.66666666666667,32,8,24,"Aug 2024","Aug 2024_TK","32_24_TK","Perpetua",85,"Aug 2024","TK",22.58,32,"Perpetua",24,"Aug 2024_TK"
"1239",879,"2024-08-06","Alaria marginata","TK",5,2.66666666666667,32,8,24,"Aug 2024","Aug 2024_TK","32_24_TK","Perpetua",86,"Aug 2024","TK",22.58,32,"Perpetua",24,"Aug 2024_TK"
"1260",900,"2024-08-18","Egregia menziesii","FC",1,0.571428571428571,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"Aug 2024_FC"
"1261",900,"2024-08-18","Egregia menziesii","FC",1,0.571428571428571,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"Aug 2024_FC"
"1262",900,"2024-08-18","Egregia menziesii","FC",1,0.571428571428571,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"Aug 2024_FC"
"1263",901,"2024-08-18","Egregia menziesii","FC",2,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"Aug 2024_FC"
"1264",901,"2024-08-18","Egregia menziesii","FC",2,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"Aug 2024_FC"
